idx,hpwl_normalized,hpwl_rescaled,macro_hpwl_normalized,macro_hpwl_rescaled,legality_2,macro_legality,original_hpwl_normalized,hpwl_ratio,model_time,generation_time,eval_time,model_vertices,model_edges,num_vertices,num_edges,lambda_2
6,278.0135498046875,3856.431396484375,278.0135192871094,3856.431396484375,0.9290868130414285,0.9290868130414285,413.1307678222656,0.6729432215135636,65.34157109260559,150.23270082473755,0.13262438774108887,1298,32900,1096812,5420096,0.0011938149
7,797.2257690429688,12856.0732421875,797.225830078125,12856.072265625,0.9873455832164152,0.9873455832164152,1664.86083984375,0.47885429818734265,1004.501535654068,2046.1221928596497,0.9053575992584229,8170,223314,2177353,13340384,0.0013369411
